C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_36_583.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_36_583.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_36_583.jpg, 0, 0, 0, 7.840746E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_36_689.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_36_689.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_36_689.jpg, 0, 0, 0, 7.914397E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_36_792.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_36_792.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_36_792.jpg, 0, 0, 0, 7.927239E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_36_894.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_36_894.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_36_894.jpg, 0, 0, 0, 7.759385E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_37_001.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_37_001.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_37_001.jpg, 0, 0, 0, 7.804317E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_37_106.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_37_106.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_37_106.jpg, 0, 0, 0, 7.803019E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_37_210.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_37_210.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_37_210.jpg, 0, 0, 0, 7.772547E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_37_313.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_37_313.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_37_313.jpg, 0, 0, 0, 7.799287E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_37_420.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_37_420.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_37_420.jpg, 0, 0, 0, 7.806128E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_37_525.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_37_525.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_37_525.jpg, 0, 0, 0, 7.803521E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_37_632.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_37_632.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_37_632.jpg, 0, 0, 0, 7.811715E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_37_739.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_37_739.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_37_739.jpg, 0, 0, 0, 7.851244E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_37_844.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_37_844.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_37_844.jpg, 0, 0, 0, 8.010361E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_37_952.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_37_952.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_37_952.jpg, 0, 0, 0, 7.986407E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_38_057.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_38_057.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_38_057.jpg, 0, 0, 0, 7.781672E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_38_158.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_38_158.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_38_158.jpg, 0, 0, 0, 8.011283E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_38_261.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_38_261.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_38_261.jpg, 0, 0, 0, 8.052115E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_38_369.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_38_369.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_38_369.jpg, 0, 0, 0, 8.131047E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_38_472.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_38_472.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_38_472.jpg, 0, 0, 0, 7.864256E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_38_575.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_38_575.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_38_575.jpg, 0, 0, 0, 8.544263E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_38_687.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_38_687.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_38_687.jpg, 0, 0, 0, 7.828631E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_38_790.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_38_790.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_38_790.jpg, 0, 0, 0, 7.790671E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_38_893.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_38_893.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_38_893.jpg, 0, 0, 0, 7.966498E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_38_997.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_38_997.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_38_997.jpg, 0, 0, 0, 8.207984E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_39_102.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_39_102.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_39_102.jpg, 0, 0, 0, 7.948397E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_39_209.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_39_209.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_39_209.jpg, 0, 0, 0, 7.834285E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_39_313.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_39_313.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_39_313.jpg, 0, 0, 0, 7.83474E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_39_417.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_39_417.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_39_417.jpg, 0, 0, 0, 7.835958E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_39_521.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_39_521.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_39_521.jpg, 0, 0, 0, 7.867645E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_39_625.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_39_625.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_39_625.jpg, 0, 0, 0, 7.814861E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_39_726.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_39_726.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_39_726.jpg, 0, 0, 0, 7.80929E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_39_834.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_39_834.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_39_834.jpg, -0.2298099, 0, 0, 8.675296E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_39_936.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_39_936.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_39_936.jpg, -0.4000567, 0, 0, 9.443387E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_40_037.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_40_037.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_40_037.jpg, -0.09109087, 0, 0, 8.157566E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_40_148.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_40_148.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_40_148.jpg, 0, 0, 0, 7.851907E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_40_252.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_40_252.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_40_252.jpg, 0, 0, 0, 8.051684E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_40_357.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_40_357.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_40_357.jpg, 0, 0, 0, 8.039415E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_40_462.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_40_462.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_40_462.jpg, 0, 0, 0, 7.880641E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_40_573.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_40_573.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_40_573.jpg, 0, 0, 0, 7.809675E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_40_679.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_40_679.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_40_679.jpg, 0, 0, 0, 7.781768E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_40_785.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_40_785.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_40_785.jpg, 0, 0, 0, 7.847852E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_40_890.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_40_890.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_40_890.jpg, 0, 0, 0, 7.8911E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_40_994.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_40_994.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_40_994.jpg, 0, 0, 0, 7.797751E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_41_096.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_41_096.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_41_096.jpg, 0, 0, 0, 7.798754E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_41_199.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_41_199.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_41_199.jpg, 0, 0, 0, 7.902129E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_41_301.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_41_301.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_41_301.jpg, 0, 0, 0, 7.84717E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_41_404.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_41_404.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_41_404.jpg, 0, 0, 0, 7.802818E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_41_507.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_41_507.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_41_507.jpg, 0, 0, 0, 8.054791E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_41_610.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_41_610.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_41_610.jpg, 0, 0, 0, 7.779799E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_41_713.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_41_713.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_41_713.jpg, 0, 0, 0, 7.802386E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_41_820.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_41_820.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_41_820.jpg, 0, 0, 0, 7.803112E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_41_920.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_41_920.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_41_920.jpg, 0, 0, 0, 7.801461E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_42_026.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_42_026.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_42_026.jpg, 0, 0, 0, 7.848459E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_42_138.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_42_138.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_42_138.jpg, 0, 0, 0, 8.017369E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_42_242.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_42_242.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_42_242.jpg, 0, 0, 0, 7.969084E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_42_344.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_42_344.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_42_344.jpg, 0, 0, 0, 8.226628E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_42_449.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_42_449.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_42_449.jpg, 0, 0, 0, 7.798398E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_42_556.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_42_556.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_42_556.jpg, 0, 0, 0, 7.812288E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_42_662.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_42_662.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_42_662.jpg, 0, 0, 0, 7.950324E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_42_763.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_42_763.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_42_763.jpg, 0, 0, 0, 7.805334E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_42_868.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_42_868.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_42_868.jpg, 0, 0, 0, 7.900589E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_42_975.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_42_975.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_42_975.jpg, 0, 0, 0, 8.032907E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_43_077.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_43_077.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_43_077.jpg, 0, 0, 0, 7.816921E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_43_182.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_43_182.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_43_182.jpg, 0, 0, 0, 7.797076E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_43_283.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_43_283.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_43_283.jpg, 0, 0, 0, 7.802396E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_43_390.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_43_390.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_43_390.jpg, 0, 0, 0, 7.85865E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_43_499.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_43_499.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_43_499.jpg, 0, 0, 0, 7.805677E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_43_607.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_43_607.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_43_607.jpg, 0, 0, 0, 7.917837E-05
C:\Users\ComingWar\Desktop\Data\IMG\center_2020_11_05_07_59_43_712.jpg, C:\Users\ComingWar\Desktop\Data\IMG\left_2020_11_05_07_59_43_712.jpg, C:\Users\ComingWar\Desktop\Data\IMG\right_2020_11_05_07_59_43_712.jpg, 0, 0, 0, 7.841293E-05
